ID,path,exists,readable,width,height,mode,format,error
19871,data/images/19871.jpg,True,True,460,682,RGB,JPEG,
19877,data/images/19877.jpg,True,True,225,350,RGB,JPEG,
19889,data/images/19889.jpg,True,True,225,287,RGB,JPEG,
19919,data/images/19919.jpg,True,True,460,648,RGB,JPEG,
19925,data/images/19925.jpg,True,True,225,115,RGB,JPEG,
19951,data/images/19951.jpg,True,True,460,656,RGB,JPEG,
20021,data/images/20021.jpg,True,True,460,641,RGB,JPEG,
20033,data/images/20033.jpg,True,True,460,654,RGB,JPEG,
20035,data/images/20035.jpg,True,True,460,652,RGB,JPEG,
20039,data/images/20039.jpg,True,True,225,323,RGB,JPEG,
20045,data/images/20045.jpg,True,True,225,280,RGB,JPEG,
20141,data/images/20141.jpg,True,True,400,600,RGB,JPEG,
20159,data/images/20159.jpg,True,True,460,690,RGB,JPEG,
20181,data/images/20181.jpg,True,True,460,652,RGB,JPEG,
20221,data/images/20221.jpg,True,True,460,690,RGB,JPEG,
20261,data/images/20261.jpg,True,True,225,169,RGB,JPEG,
20329,data/images/20329.jpg,True,True,225,318,RGB,JPEG,
20359,data/images/20359.jpg,True,True,460,260,RGB,JPEG,
20377,data/images/20377.jpg,True,True,225,320,RGB,JPEG,
20379,data/images/20379.jpg,True,True,230,329,RGB,JPEG,
20383,data/images/20383.jpg,True,True,225,293,RGB,JPEG,
20442,data/images/20442.jpg,True,True,460,639,RGB,JPEG,
20444,data/images/20444.jpg,True,True,225,287,RGB,JPEG,
20445,data/images/20445.jpg,True,True,225,313,RGB,JPEG,
20450,data/images/20450.jpg,True,True,225,315,RGB,JPEG,
20459,data/images/20459.jpg,True,True,225,317,RGB,JPEG,
20468,data/images/20468.jpg,True,True,225,126,RGB,JPEG,
20469,data/images/20469.jpg,True,True,225,318,RGB,JPEG,
20471,data/images/20471.jpg,True,True,460,651,RGB,JPEG,
20524,data/images/20524.jpg,True,True,230,312,RGB,JPEG,
20554,data/images/20554.jpg,True,True,460,653,RGB,JPEG,
20570,data/images/20570.jpg,True,True,230,345,RGB,JPEG,
20580,data/images/20580.jpg,True,True,225,320,RGB,JPEG,
20608,data/images/20608.jpg,True,True,225,328,RGB,JPEG,
20697,data/images/20697.jpg,True,True,460,672,RGB,JPEG,
20707,data/images/20707.jpg,True,True,225,327,RGB,JPEG,
20776,data/images/20776.jpg,True,True,225,127,RGB,JPEG,
20828,data/images/20828.jpg,True,True,225,317,RGB,JPEG,
20852,data/images/20852.jpg,True,True,460,644,RGB,JPEG,
20860,data/images/20860.jpg,True,True,225,350,RGB,JPEG,
20896,data/images/20896.jpg,True,True,225,138,RGB,JPEG,
20899,data/images/20899.jpg,True,True,225,387,RGB,JPEG,
20975,data/images/20975.jpg,True,True,225,319,RGB,JPEG,
21022,data/images/21022.jpg,True,True,460,690,RGB,JPEG,
21036,data/images/21036.jpg,True,True,225,323,RGB,JPEG,
21060,data/images/21060.jpg,True,True,225,320,RGB,JPEG,
21063,data/images/21063.jpg,True,True,400,567,RGB,JPEG,
21073,data/images/21073.jpg,True,True,400,560,RGB,JPEG,
21074,data/images/21074.jpg,True,True,225,337,RGB,JPEG,
21081,data/images/21081.jpg,True,True,230,329,RGB,JPEG,
21130,data/images/21130.jpg,True,True,225,337,RGB,JPEG,
21226,data/images/21226.jpg,True,True,225,318,RGB,JPEG,
21245,data/images/21245.jpg,True,True,460,645,RGB,JPEG,
21550,data/images/21550.jpg,True,True,460,647,RGB,JPEG,
21863,data/images/21863.jpg,True,True,225,144,RGB,JPEG,
98133,data/images/98133.jpg,True,True,230,358,RGB,JPEG,
98136,data/images/98136.jpg,True,True,230,351,RGB,JPEG,
98141,data/images/98141.jpg,True,True,230,331,RGB,JPEG,
98567,data/images/98567.jpg,True,True,230,281,RGB,JPEG,
98568,data/images/98568.jpg,True,True,230,221,RGB,JPEG,
101928,data/images/101928.jpg,True,True,230,328,RGB,JPEG,
104957,data/images/104957.jpg,True,True,230,330,RGB,JPEG,
107341,data/images/107341.jpg,True,True,460,650,RGB,JPEG,
108549,data/images/108549.jpg,True,True,230,284,RGB,JPEG,
108748,data/images/108748.jpg,True,True,460,690,RGB,JPEG,
109002,data/images/109002.jpg,True,True,230,325,RGB,JPEG,
110253,data/images/110253.jpg,True,True,230,295,RGB,JPEG,
111859,data/images/111859.jpg,True,True,230,408,RGB,JPEG,
112145,data/images/112145.jpg,True,True,230,302,RGB,JPEG,
114679,data/images/114679.jpg,True,True,460,690,RGB,JPEG,
115296,data/images/115296.jpg,True,True,230,326,RGB,JPEG,
115758,data/images/115758.jpg,True,True,460,690,RGB,JPEG,
115759,data/images/115759.jpg,True,True,460,690,RGB,JPEG,
115765,data/images/115765.jpg,True,True,460,690,RGB,JPEG,
116908,data/images/116908.jpg,True,True,230,312,RGB,JPEG,
117409,data/images/117409.jpg,True,True,230,125,RGB,JPEG,
119813,data/images/119813.jpg,True,True,460,259,RGB,JPEG,
121754,data/images/121754.jpg,True,True,230,322,RGB,JPEG,
121755,data/images/121755.jpg,True,True,230,323,RGB,JPEG,
121961,data/images/121961.jpg,True,True,460,657,RGB,JPEG,
126607,data/images/126607.jpg,True,True,230,323,RGB,JPEG,
126647,data/images/126647.jpg,True,True,230,322,RGB,JPEG,
127042,data/images/127042.jpg,True,True,460,650,RGB,JPEG,
129845,data/images/129845.jpg,True,True,460,653,RGB,JPEG,
129869,data/images/129869.jpg,True,True,230,345,RGB,JPEG,
131973,data/images/131973.jpg,True,True,460,653,RGB,JPEG,
136110,data/images/136110.jpg,True,True,230,326,RGB,JPEG,
145442,data/images/145442.jpg,True,True,230,173,RGB,JPEG,
154042,data/images/154042.jpg,True,True,230,345,RGB,JPEG,
158571,data/images/158571.jpg,True,True,460,690,RGB,JPEG,
177121,data/images/177121.jpg,True,True,230,118,RGB,JPEG,
182547,data/images/182547.jpg,True,True,230,129,RGB,JPEG,
183821,data/images/183821.jpg,True,True,460,259,RGB,JPEG,
183822,data/images/183822.jpg,True,True,460,259,RGB,JPEG,
183823,data/images/183823.jpg,True,True,230,130,RGB,JPEG,
197976,data/images/197976.jpg,True,True,460,652,RGB,JPEG,
10687,data/images/10687.jpg,True,True,460,640,RGB,JPEG,
11135,data/images/11135.jpg,True,True,225,320,RGB,JPEG,
12017,data/images/12017.jpg,True,True,460,652,RGB,JPEG,
12783,data/images/12783.jpg,True,True,460,671,RGB,JPEG,
13119,data/images/13119.jpg,True,True,460,690,RGB,JPEG,
13391,data/images/13391.jpg,True,True,460,650,RGB,JPEG,
13843,data/images/13843.jpg,True,True,225,318,RGB,JPEG,
14751,data/images/14751.jpg,True,True,460,644,RGB,JPEG,
14817,data/images/14817.jpg,True,True,460,690,RGB,JPEG,
15565,data/images/15565.jpg,True,True,230,309,RGB,JPEG,
15813,data/images/15813.jpg,True,True,460,690,RGB,JPEG,
16123,data/images/16123.jpg,True,True,460,690,RGB,JPEG,
16381,data/images/16381.jpg,True,True,225,318,RGB,JPEG,
16870,data/images/16870.jpg,True,True,460,650,RGB,JPEG,
16904,data/images/16904.jpg,True,True,460,651,RGB,JPEG,
17437,data/images/17437.jpg,True,True,460,689,RGB,JPEG,
17729,data/images/17729.jpg,True,True,460,690,RGB,JPEG,
17777,data/images/17777.jpg,True,True,460,628,RGB,JPEG,
17827,data/images/17827.jpg,True,True,460,632,RGB,JPEG,
18095,data/images/18095.jpg,True,True,460,662,RGB,JPEG,
18139,data/images/18139.jpg,True,True,460,681,RGB,JPEG,
18619,data/images/18619.jpg,True,True,460,654,RGB,JPEG,
18671,data/images/18671.jpg,True,True,460,655,RGB,JPEG,
18851,data/images/18851.jpg,True,True,460,690,RGB,JPEG,
18897,data/images/18897.jpg,True,True,460,652,RGB,JPEG,
19023,data/images/19023.jpg,True,True,460,676,RGB,JPEG,
19067,data/images/19067.jpg,True,True,460,650,RGB,JPEG,
19111,data/images/19111.jpg,True,True,400,561,RGB,JPEG,
19115,data/images/19115.jpg,True,True,460,669,RGB,JPEG,
19117,data/images/19117.jpg,True,True,460,650,RGB,JPEG,
19157,data/images/19157.jpg,True,True,460,649,RGB,JPEG,
19163,data/images/19163.jpg,True,True,460,646,RGB,JPEG,
19193,data/images/19193.jpg,True,True,460,690,RGB,JPEG,
19195,data/images/19195.jpg,True,True,460,651,RGB,JPEG,
19199,data/images/19199.jpg,True,True,460,655,RGB,JPEG,
19315,data/images/19315.jpg,True,True,460,689,RGB,JPEG,
19363,data/images/19363.jpg,True,True,460,640,RGB,JPEG,
19429,data/images/19429.jpg,True,True,460,646,RGB,JPEG,
19603,data/images/19603.jpg,True,True,460,595,RGB,JPEG,
19613,data/images/19613.jpg,True,True,460,690,RGB,JPEG,
19645,data/images/19645.jpg,True,True,460,650,RGB,JPEG,
19685,data/images/19685.jpg,True,True,460,655,RGB,JPEG,
19769,data/images/19769.jpg,True,True,460,662,RGB,JPEG,
19775,data/images/19775.jpg,True,True,460,634,RGB,JPEG,
19799,data/images/19799.jpg,True,True,460,677,RGB,JPEG,
19815,data/images/19815.jpg,True,True,230,325,RGB,JPEG,
19855,data/images/19855.jpg,True,True,460,651,RGB,JPEG,
19953,data/images/19953.jpg,True,True,460,676,RGB,JPEG,
20031,data/images/20031.jpg,True,True,460,665,RGB,JPEG,
20047,data/images/20047.jpg,True,True,460,622,RGB,JPEG,
20053,data/images/20053.jpg,True,True,460,673,RGB,JPEG,
20057,data/images/20057.jpg,True,True,460,613,RGB,JPEG,
20267,data/images/20267.jpg,True,True,225,260,RGB,JPEG,
20371,data/images/20371.jpg,True,True,460,640,RGB,JPEG,
20423,data/images/20423.jpg,True,True,460,630,RGB,JPEG,
20431,data/images/20431.jpg,True,True,400,576,RGB,JPEG,
20446,data/images/20446.jpg,True,True,460,690,RGB,JPEG,
20447,data/images/20447.jpg,True,True,460,650,RGB,JPEG,
20448,data/images/20448.jpg,True,True,460,690,RGB,JPEG,
20449,data/images/20449.jpg,True,True,460,690,RGB,JPEG,
20451,data/images/20451.jpg,True,True,225,279,RGB,JPEG,
20452,data/images/20452.jpg,True,True,225,327,RGB,JPEG,
20453,data/images/20453.jpg,True,True,460,690,RGB,JPEG,
20455,data/images/20455.jpg,True,True,460,689,RGB,JPEG,
20457,data/images/20457.jpg,True,True,460,663,RGB,JPEG,
20458,data/images/20458.jpg,True,True,460,634,RGB,JPEG,
20462,data/images/20462.jpg,True,True,460,677,RGB,JPEG,
20464,data/images/20464.jpg,True,True,460,650,RGB,JPEG,
20467,data/images/20467.jpg,True,True,460,652,RGB,JPEG,
20472,data/images/20472.jpg,True,True,460,588,RGB,JPEG,
20473,data/images/20473.jpg,True,True,460,690,RGB,JPEG,
20474,data/images/20474.jpg,True,True,460,650,RGB,JPEG,
20475,data/images/20475.jpg,True,True,460,652,RGB,JPEG,
20478,data/images/20478.jpg,True,True,460,585,RGB,JPEG,
20479,data/images/20479.jpg,True,True,225,282,RGB,JPEG,
20481,data/images/20481.jpg,True,True,225,318,RGB,JPEG,
20483,data/images/20483.jpg,True,True,460,652,RGB,JPEG,
20484,data/images/20484.jpg,True,True,225,318,RGB,JPEG,
20485,data/images/20485.jpg,True,True,460,690,RGB,JPEG,
20486,data/images/20486.jpg,True,True,225,350,RGB,JPEG,
20488,data/images/20488.jpg,True,True,460,648,RGB,JPEG,
20490,data/images/20490.jpg,True,True,225,320,RGB,JPEG,
20492,data/images/20492.jpg,True,True,460,690,RGB,JPEG,
20494,data/images/20494.jpg,True,True,400,569,RGB,JPEG,
20496,data/images/20496.jpg,True,True,460,626,RGB,JPEG,
20497,data/images/20497.jpg,True,True,460,648,RGB,JPEG,
20498,data/images/20498.jpg,True,True,225,337,RGB,JPEG,
20500,data/images/20500.jpg,True,True,460,690,RGB,JPEG,
20501,data/images/20501.jpg,True,True,460,637,RGB,JPEG,
20502,data/images/20502.jpg,True,True,460,640,RGB,JPEG,
20503,data/images/20503.jpg,True,True,460,652,RGB,JPEG,
20504,data/images/20504.jpg,True,True,460,647,RGB,JPEG,
20505,data/images/20505.jpg,True,True,460,651,RGB,JPEG,
20506,data/images/20506.jpg,True,True,460,654,RGB,JPEG,
20509,data/images/20509.jpg,True,True,460,651,RGB,JPEG,
20510,data/images/20510.jpg,True,True,460,652,RGB,JPEG,
20512,data/images/20512.jpg,True,True,460,618,RGB,JPEG,
20513,data/images/20513.jpg,True,True,460,654,RGB,JPEG,
20515,data/images/20515.jpg,True,True,225,320,RGB,JPEG,
20516,data/images/20516.jpg,True,True,225,320,RGB,JPEG,
20517,data/images/20517.jpg,True,True,460,649,RGB,JPEG,
20518,data/images/20518.jpg,True,True,225,315,RGB,JPEG,
20519,data/images/20519.jpg,True,True,460,666,RGB,JPEG,
20520,data/images/20520.jpg,True,True,460,693,RGB,JPEG,
20521,data/images/20521.jpg,True,True,460,652,RGB,JPEG,
20523,data/images/20523.jpg,True,True,460,690,RGB,JPEG,
20525,data/images/20525.jpg,True,True,225,293,RGB,JPEG,
20526,data/images/20526.jpg,True,True,460,690,RGB,JPEG,
20527,data/images/20527.jpg,True,True,460,648,RGB,JPEG,
20529,data/images/20529.jpg,True,True,460,650,RGB,JPEG,
20530,data/images/20530.jpg,True,True,225,319,RGB,JPEG,
20531,data/images/20531.jpg,True,True,225,315,RGB,JPEG,
20532,data/images/20532.jpg,True,True,225,341,RGB,JPEG,
20533,data/images/20533.jpg,True,True,460,645,RGB,JPEG,
20534,data/images/20534.jpg,True,True,460,669,RGB,JPEG,
20535,data/images/20535.jpg,True,True,460,651,RGB,JPEG,
20537,data/images/20537.jpg,True,True,460,651,RGB,JPEG,
20538,data/images/20538.jpg,True,True,225,343,RGB,JPEG,
20540,data/images/20540.jpg,True,True,225,317,RGB,JPEG,
20541,data/images/20541.jpg,True,True,460,651,RGB,JPEG,
20542,data/images/20542.jpg,True,True,460,648,RGB,JPEG,
20543,data/images/20543.jpg,True,True,225,318,RGB,JPEG,
20546,data/images/20546.jpg,True,True,460,648,RGB,JPEG,
20547,data/images/20547.jpg,True,True,460,640,RGB,JPEG,
20548,data/images/20548.jpg,True,True,225,320,RGB,JPEG,
20549,data/images/20549.jpg,True,True,225,320,RGB,JPEG,
20550,data/images/20550.jpg,True,True,460,613,RGB,JPEG,
20551,data/images/20551.jpg,True,True,225,320,RGB,JPEG,
20552,data/images/20552.jpg,True,True,460,605,RGB,JPEG,
20555,data/images/20555.jpg,True,True,460,669,RGB,JPEG,
20556,data/images/20556.jpg,True,True,460,613,RGB,JPEG,
20557,data/images/20557.jpg,True,True,225,318,RGB,JPEG,
20559,data/images/20559.jpg,True,True,460,647,RGB,JPEG,
20564,data/images/20564.jpg,True,True,460,649,RGB,JPEG,
20565,data/images/20565.jpg,True,True,400,565,RGB,JPEG,
20567,data/images/20567.jpg,True,True,225,347,RGB,JPEG,
20571,data/images/20571.jpg,True,True,225,332,RGB,JPEG,
20572,data/images/20572.jpg,True,True,460,656,RGB,JPEG,
20573,data/images/20573.jpg,True,True,225,312,RGB,JPEG,
20575,data/images/20575.jpg,True,True,460,661,RGB,JPEG,
20576,data/images/20576.jpg,True,True,225,281,RGB,JPEG,
20577,data/images/20577.jpg,True,True,460,649,RGB,JPEG,
20578,data/images/20578.jpg,True,True,225,315,RGB,JPEG,
20579,data/images/20579.jpg,True,True,460,690,RGB,JPEG,
20581,data/images/20581.jpg,True,True,460,651,RGB,JPEG,
20582,data/images/20582.jpg,True,True,460,672,RGB,JPEG,
20583,data/images/20583.jpg,True,True,460,676,RGB,JPEG,
20584,data/images/20584.jpg,True,True,230,358,RGB,JPEG,
20587,data/images/20587.jpg,True,True,460,655,RGB,JPEG,
20588,data/images/20588.jpg,True,True,460,650,RGB,JPEG,
20590,data/images/20590.jpg,True,True,460,696,RGB,JPEG,
20591,data/images/20591.jpg,True,True,230,345,RGB,JPEG,
20592,data/images/20592.jpg,True,True,460,644,RGB,JPEG,
20593,data/images/20593.jpg,True,True,460,640,RGB,JPEG,
20594,data/images/20594.jpg,True,True,400,549,RGB,JPEG,
20595,data/images/20595.jpg,True,True,460,649,RGB,JPEG,
20596,data/images/20596.jpg,True,True,460,650,RGB,JPEG,
20598,data/images/20598.jpg,True,True,225,317,RGB,JPEG,
20599,data/images/20599.jpg,True,True,460,655,RGB,JPEG,
20600,data/images/20600.jpg,True,True,460,690,RGB,JPEG,
20602,data/images/20602.jpg,True,True,460,639,RGB,JPEG,
20603,data/images/20603.jpg,True,True,460,658,RGB,JPEG,
20604,data/images/20604.jpg,True,True,460,590,RGB,JPEG,
20605,data/images/20605.jpg,True,True,230,325,RGB,JPEG,
20606,data/images/20606.jpg,True,True,460,651,RGB,JPEG,
20607,data/images/20607.jpg,True,True,460,650,RGB,JPEG,
20609,data/images/20609.jpg,True,True,460,644,RGB,JPEG,
20610,data/images/20610.jpg,True,True,460,655,RGB,JPEG,
20611,data/images/20611.jpg,True,True,460,651,RGB,JPEG,
20612,data/images/20612.jpg,True,True,225,318,RGB,JPEG,
20613,data/images/20613.jpg,True,True,460,635,RGB,JPEG,
20614,data/images/20614.jpg,True,True,460,655,RGB,JPEG,
20615,data/images/20615.jpg,True,True,460,690,RGB,JPEG,
20616,data/images/20616.jpg,True,True,225,328,RGB,JPEG,
20617,data/images/20617.jpg,True,True,460,691,RGB,JPEG,
20618,data/images/20618.jpg,True,True,460,656,RGB,JPEG,
20619,data/images/20619.jpg,True,True,460,651,RGB,JPEG,
20620,data/images/20620.jpg,True,True,460,650,RGB,JPEG,
20623,data/images/20623.jpg,True,True,460,658,RGB,JPEG,
20624,data/images/20624.jpg,True,True,460,647,RGB,JPEG,
20626,data/images/20626.jpg,True,True,460,648,RGB,JPEG,
20629,data/images/20629.jpg,True,True,460,647,RGB,JPEG,
20630,data/images/20630.jpg,True,True,230,283,RGB,JPEG,
20631,data/images/20631.jpg,True,True,460,690,RGB,JPEG,
20632,data/images/20632.jpg,True,True,460,690,RGB,JPEG,
20633,data/images/20633.jpg,True,True,225,319,RGB,JPEG,
20634,data/images/20634.jpg,True,True,460,650,RGB,JPEG,
20635,data/images/20635.jpg,True,True,460,609,RGB,JPEG,
20636,data/images/20636.jpg,True,True,460,650,RGB,JPEG,
20638,data/images/20638.jpg,True,True,460,663,RGB,JPEG,
20639,data/images/20639.jpg,True,True,230,345,RGB,JPEG,
20640,data/images/20640.jpg,True,True,460,653,RGB,JPEG,
20642,data/images/20642.jpg,True,True,460,636,RGB,JPEG,
20644,data/images/20644.jpg,True,True,230,321,RGB,JPEG,
20645,data/images/20645.jpg,True,True,460,600,RGB,JPEG,
20646,data/images/20646.jpg,True,True,460,651,RGB,JPEG,
20647,data/images/20647.jpg,True,True,460,681,RGB,JPEG,
20648,data/images/20648.jpg,True,True,460,690,RGB,JPEG,
20649,data/images/20649.jpg,True,True,460,690,RGB,JPEG,
20650,data/images/20650.jpg,True,True,460,636,RGB,JPEG,
20651,data/images/20651.jpg,True,True,225,320,RGB,JPEG,
20653,data/images/20653.jpg,True,True,460,635,RGB,JPEG,
20655,data/images/20655.jpg,True,True,225,317,RGB,JPEG,
20656,data/images/20656.jpg,True,True,460,690,RGB,JPEG,
20658,data/images/20658.jpg,True,True,460,653,RGB,JPEG,
20659,data/images/20659.jpg,True,True,460,650,RGB,JPEG,
20660,data/images/20660.jpg,True,True,460,690,RGB,JPEG,
20661,data/images/20661.jpg,True,True,460,668,RGB,JPEG,
20663,data/images/20663.jpg,True,True,460,651,RGB,JPEG,
20665,data/images/20665.jpg,True,True,460,658,RGB,JPEG,
20666,data/images/20666.jpg,True,True,460,649,RGB,JPEG,
20667,data/images/20667.jpg,True,True,460,652,RGB,JPEG,
20668,data/images/20668.jpg,True,True,460,639,RGB,JPEG,
20669,data/images/20669.jpg,True,True,230,327,RGB,JPEG,
20670,data/images/20670.jpg,True,True,460,651,RGB,JPEG,
20671,data/images/20671.jpg,True,True,460,651,RGB,JPEG,
20672,data/images/20672.jpg,True,True,460,690,RGB,JPEG,
20674,data/images/20674.jpg,True,True,225,346,RGB,JPEG,
20675,data/images/20675.jpg,True,True,225,310,RGB,JPEG,
20677,data/images/20677.jpg,True,True,460,651,RGB,JPEG,
20679,data/images/20679.jpg,True,True,225,254,RGB,JPEG,
20681,data/images/20681.jpg,True,True,460,649,RGB,JPEG,
20682,data/images/20682.jpg,True,True,230,270,RGB,JPEG,
20683,data/images/20683.jpg,True,True,225,321,RGB,JPEG,
20684,data/images/20684.jpg,True,True,225,308,RGB,JPEG,
20685,data/images/20685.jpg,True,True,460,664,RGB,JPEG,
20686,data/images/20686.jpg,True,True,460,681,RGB,JPEG,
20687,data/images/20687.jpg,True,True,225,305,RGB,JPEG,
20688,data/images/20688.jpg,True,True,225,296,RGB,JPEG,
20689,data/images/20689.jpg,True,True,225,316,RGB,JPEG,
20690,data/images/20690.jpg,True,True,400,548,RGB,JPEG,
20691,data/images/20691.jpg,True,True,460,662,RGB,JPEG,
20695,data/images/20695.jpg,True,True,460,649,RGB,JPEG,
20696,data/images/20696.jpg,True,True,225,319,RGB,JPEG,
20700,data/images/20700.jpg,True,True,460,649,RGB,JPEG,
20701,data/images/20701.jpg,True,True,460,649,RGB,JPEG,
20703,data/images/20703.jpg,True,True,225,319,RGB,JPEG,
20706,data/images/20706.jpg,True,True,225,317,RGB,JPEG,
20708,data/images/20708.jpg,True,True,460,690,RGB,JPEG,
20710,data/images/20710.jpg,True,True,460,652,RGB,JPEG,
20711,data/images/20711.jpg,True,True,460,670,RGB,JPEG,
20713,data/images/20713.jpg,True,True,460,648,RGB,JPEG,
20714,data/images/20714.jpg,True,True,460,646,RGB,JPEG,
20715,data/images/20715.jpg,True,True,225,328,RGB,JPEG,
20716,data/images/20716.jpg,True,True,225,308,RGB,JPEG,
20717,data/images/20717.jpg,True,True,225,337,RGB,JPEG,
20719,data/images/20719.jpg,True,True,460,672,RGB,JPEG,
20720,data/images/20720.jpg,True,True,460,690,RGB,JPEG,
20722,data/images/20722.jpg,True,True,460,690,RGB,JPEG,
20723,data/images/20723.jpg,True,True,460,657,RGB,JPEG,
20726,data/images/20726.jpg,True,True,460,690,RGB,JPEG,
20728,data/images/20728.jpg,True,True,460,690,RGB,JPEG,
20729,data/images/20729.jpg,True,True,460,657,RGB,JPEG,
20730,data/images/20730.jpg,True,True,225,319,RGB,JPEG,
20731,data/images/20731.jpg,True,True,225,258,RGB,JPEG,
20733,data/images/20733.jpg,True,True,225,335,RGB,JPEG,
20735,data/images/20735.jpg,True,True,460,618,RGB,JPEG,
20736,data/images/20736.jpg,True,True,230,327,RGB,JPEG,
20738,data/images/20738.jpg,True,True,225,321,RGB,JPEG,
20739,data/images/20739.jpg,True,True,460,690,RGB,JPEG,
20742,data/images/20742.jpg,True,True,460,650,RGB,JPEG,
20743,data/images/20743.jpg,True,True,460,646,RGB,JPEG,
20747,data/images/20747.jpg,True,True,225,184,RGB,JPEG,
20748,data/images/20748.jpg,True,True,230,335,RGB,JPEG,
20749,data/images/20749.jpg,True,True,460,667,RGB,JPEG,
20750,data/images/20750.jpg,True,True,225,320,RGB,JPEG,
20751,data/images/20751.jpg,True,True,460,639,RGB,JPEG,
20752,data/images/20752.jpg,True,True,460,715,RGB,JPEG,
20753,data/images/20753.jpg,True,True,460,690,RGB,JPEG,
20756,data/images/20756.jpg,True,True,225,321,RGB,JPEG,
20757,data/images/20757.jpg,True,True,460,690,RGB,JPEG,
20761,data/images/20761.jpg,True,True,230,328,RGB,JPEG,
20765,data/images/20765.jpg,True,True,225,349,RGB,JPEG,
20767,data/images/20767.jpg,True,True,460,650,RGB,JPEG,
20769,data/images/20769.jpg,True,True,460,650,RGB,JPEG,
20770,data/images/20770.jpg,True,True,460,659,RGB,JPEG,
20775,data/images/20775.jpg,True,True,230,321,RGB,JPEG,
20777,data/images/20777.jpg,True,True,460,619,RGB,JPEG,
20779,data/images/20779.jpg,True,True,460,619,RGB,JPEG,
20781,data/images/20781.jpg,True,True,225,318,RGB,JPEG,
20782,data/images/20782.jpg,True,True,230,341,RGB,JPEG,
20783,data/images/20783.jpg,True,True,460,690,RGB,JPEG,
20784,data/images/20784.jpg,True,True,460,605,RGB,JPEG,
20786,data/images/20786.jpg,True,True,460,690,RGB,JPEG,
20787,data/images/20787.jpg,True,True,225,315,RGB,JPEG,
20789,data/images/20789.jpg,True,True,460,640,RGB,JPEG,
20790,data/images/20790.jpg,True,True,460,650,RGB,JPEG,
20794,data/images/20794.jpg,True,True,460,652,RGB,JPEG,
20795,data/images/20795.jpg,True,True,225,326,RGB,JPEG,
20798,data/images/20798.jpg,True,True,225,283,RGB,JPEG,
20800,data/images/20800.jpg,True,True,460,659,RGB,JPEG,
20803,data/images/20803.jpg,True,True,225,316,RGB,JPEG,
20804,data/images/20804.jpg,True,True,225,294,RGB,JPEG,
20806,data/images/20806.jpg,True,True,460,693,RGB,JPEG,
20808,data/images/20808.jpg,True,True,460,650,RGB,JPEG,
20809,data/images/20809.jpg,True,True,460,659,RGB,JPEG,
20810,data/images/20810.jpg,True,True,460,690,RGB,JPEG,
20812,data/images/20812.jpg,True,True,460,652,RGB,JPEG,
20813,data/images/20813.jpg,True,True,225,318,RGB,JPEG,
20816,data/images/20816.jpg,True,True,225,318,RGB,JPEG,
20817,data/images/20817.jpg,True,True,460,677,RGB,JPEG,
20818,data/images/20818.jpg,True,True,230,344,RGB,JPEG,
20826,data/images/20826.jpg,True,True,225,308,RGB,JPEG,
20830,data/images/20830.jpg,True,True,225,310,RGB,JPEG,
20831,data/images/20831.jpg,True,True,460,690,RGB,JPEG,
20834,data/images/20834.jpg,True,True,225,288,RGB,JPEG,
20835,data/images/20835.jpg,True,True,460,662,RGB,JPEG,
20836,data/images/20836.jpg,True,True,225,316,RGB,JPEG,
20837,data/images/20837.jpg,True,True,460,655,RGB,JPEG,
20838,data/images/20838.jpg,True,True,460,690,RGB,JPEG,
20842,data/images/20842.jpg,True,True,225,315,RGB,JPEG,
20846,data/images/20846.jpg,True,True,225,261,RGB,JPEG,
20847,data/images/20847.jpg,True,True,460,690,RGB,JPEG,
20851,data/images/20851.jpg,True,True,225,318,RGB,JPEG,
20855,data/images/20855.jpg,True,True,225,315,RGB,JPEG,
20856,data/images/20856.jpg,True,True,460,645,RGB,JPEG,
20859,data/images/20859.jpg,True,True,225,149,RGB,JPEG,
20861,data/images/20861.jpg,True,True,225,350,RGB,JPEG,
20863,data/images/20863.jpg,True,True,460,650,RGB,JPEG,
20865,data/images/20865.jpg,True,True,225,321,RGB,JPEG,
20866,data/images/20866.jpg,True,True,460,690,RGB,JPEG,
20869,data/images/20869.jpg,True,True,460,650,RGB,JPEG,
20870,data/images/20870.jpg,True,True,225,305,RGB,JPEG,
20871,data/images/20871.jpg,True,True,225,309,RGB,JPEG,
20874,data/images/20874.jpg,True,True,225,321,RGB,JPEG,
20878,data/images/20878.jpg,True,True,460,624,RGB,JPEG,
20882,data/images/20882.jpg,True,True,225,330,RGB,JPEG,
20883,data/images/20883.jpg,True,True,225,164,RGB,JPEG,
20884,data/images/20884.jpg,True,True,460,643,RGB,JPEG,
20885,data/images/20885.jpg,True,True,225,308,RGB,JPEG,
20887,data/images/20887.jpg,True,True,460,652,RGB,JPEG,
20889,data/images/20889.jpg,True,True,225,303,RGB,JPEG,
20892,data/images/20892.jpg,True,True,225,127,RGB,JPEG,
20893,data/images/20893.jpg,True,True,225,319,RGB,JPEG,
20894,data/images/20894.jpg,True,True,225,319,RGB,JPEG,
20895,data/images/20895.jpg,True,True,460,641,RGB,JPEG,
20900,data/images/20900.jpg,True,True,460,652,RGB,JPEG,
20903,data/images/20903.jpg,True,True,225,318,RGB,JPEG,
20905,data/images/20905.jpg,True,True,230,334,RGB,JPEG,
20907,data/images/20907.jpg,True,True,460,633,RGB,JPEG,
