ID,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
194872,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx194872-J11fIWuuU6T4.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx5505-TuQSJ9wwhvpF.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
174383,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx174383-WIAKPEGRV4b8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20707,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20707.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5848,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5848.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199495,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b199495-Q2rTWyLxgMRU.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20882,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20882.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9322,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9322-9drT21TnFgjm.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/289.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx11569-EGNwkURDCFXx.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
113595,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113595-2xZa6aoYq0ck.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
959,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/959.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105616,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/n105616-qIBaD1TeVKRo.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200649,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx200649-iGflpe3xWjhc.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21083,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21083-KUnmbNPk65YU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185660,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx185660-uB8RUMBGovGr.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
128223,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128223-TOQovu2MXr8k.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14669,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx14669-PIkxcol3IZiZ.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114043,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114043-QkgiycojrojN.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx10163-DGTY24yRLZrt.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
101361,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101361-q4sHpCRgkhYQ.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162726,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx162726-MczRmK5Vnakp.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1723-PzMdQPvfcxxA.png,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
193613,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx193613-appYSBxXrbXL.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b1593-kdLhXm1kPTDt.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99054,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx99054-FHBbtrk85vb8.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116742,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116742-jn0dW23ftehq.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108355,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108355-qXuC02ELv3pN.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140842,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140842-T0geOCa3zS0A.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21617,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21617-ZtqzLoYJpgEC.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18475,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/18475.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20949,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20949-3wXaMHJ1Ug1K.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111730,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx111730-AzXzW9fMUlco.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107651,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx107651-K5ykEuUbcQbn.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98069,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98069-9KME3HrudKR3.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21764-tItSTDi0QB31.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
408,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx408-iQDfox4DSCGb.png,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20986,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20986-uVe390PSwv6E.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178395,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx178395-KrTKL6GTPgjd.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/686.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6172,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6172-ppyKvgITQSgT.png,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
212309,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx212309-gDqt6qz1RPEL.png,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2413,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b2413-n0AsmoL1cWFe.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116791,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116791-T92IxbomsJsf.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7596.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16532,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/16532.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4450,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4450.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207211,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx207211-iF74xRcBi92f.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2135.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20642,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20642-canAURAeokUf.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21166,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21166-XhOKvOdMYncj.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20594,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx20594-FhRgZ1H9Istt.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103572,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103572-cchriAdH95cQ.png,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
170661,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b170661-RFax9ltd49HO.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101965,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101965-UWIMqsKEES1n.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/196.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105018,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105018-XM7rFyryltjb.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140788,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140788-j8uUryi7ZonP.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146668,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx146668-JNIr7FRzEUaM.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6117,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6117.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8719,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10546,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx10546-NDlSSe5ne4VW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1609,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx1609-xh1ASMghVp7k.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21896,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21896-EupleZruvjt4.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6684,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6684.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183795,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b183795-DVEafAYZQCUL.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112036,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112036-EiumCix3gG5F.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160196,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b160196-0i6oM2xmnWT8.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/983.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100280,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100280-QDCfgTispP0Q.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11699,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b11699-ApPOOvf2GM9s.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3040,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3040.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21446,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21446-K28zAwB9vrKw.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx169-ATwPxULRSDRr.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
20783,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20783-tAGqOxaFFNaO.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
108630,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108630-pu0vFUXKIuhI.png,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98320,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98320-VwCcTBeEs08J.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3515,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3515-g6kdTI901fhw.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13505,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13505.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155068,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx155068-AC7dnl313hfy.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19171,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx19171-4QHPL8qa57kO.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177442,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b177442-pHt6vciVeFxR.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21482,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21482-xpAwuOe35KQn.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b2298-zhSqhUyGbmBn.png,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
151018,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx151018-QiUJ3sYAian5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20814,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20814-fNcQcAFZwDTV.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169418,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx169418-hm3hXkXPtfvC.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20584,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b20584-ZWjzDGOMWQvh.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9518,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b9518-yWQu0gPGSChY.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135429,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx135429-7BuTRpJhPjZl.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
125867,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx125867-M5PDaRNHN3T3.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153348,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b153348-j6mNppNiAafF.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100891,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100891-vPfnfkzizYFe.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5559,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5559.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169582,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx169582-CUvez7DjwPf7.jpg,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110857,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110857-hrnuyBLnnCDX.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21867,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21867-fEjGW4MHnPU5.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2476,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2476-GSeJUpMGnj40.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20922,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20922-btBItFbmWgma.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183823,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b183823-kT0sK6iWX6VF.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98005,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98005-kwoBQIEeXa8J.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
185537,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx185537-bHzg7pq3EIKe.png,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99718,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/99718-nVyaLl3VuvCQ.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6114,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b6114-pLPszMA7AxbD.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127163,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127163-wch07Trqr3xp.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20487,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20487-nXoqsQWFlclu.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108628,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108628-TmkHwStCyOoX.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136796,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx136796-bZNJT4izR6Jf.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7254,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7254.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149874,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx149874-OJSM3I5qJ30U.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3793,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3793.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7590,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7590.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165790,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx165790-OwIZI9ArGR4Q.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2213,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2213-wemXPc8z0r6a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16638,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/16638.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21889,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21889-tJBf0YXI2jau.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105074,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105074-flcJxKWZ5IZz.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
162785,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx162785-kqAuHBdvX283.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
186789,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx186789-MNl0ZBiRzDqY.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211331,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx211331-aJXXrn8PR2Ll.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12375,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx12375-ADJ81bPYj2Zc.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12669,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12669-YhoBBg5SRGzr.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144323,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx144323-BU9YN8Yphagr.jpg,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16373,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/16373.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1969,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1969-vRx0NQpio9SH.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
196012,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx196012-R3YNjunufpYh.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
165171,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx165171-an9pyRXwVxJS.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98432,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98432-pvvg4mXUuLyk.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16385,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx16385-ws6NmloFQ37V.png,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161474,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx161474-ZDfmmlJQQngN.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9493,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9493-wUovgehYcVDU.png,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169319,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx169319-qWKqqcc06VKM.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10934,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10934.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2404,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2404.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12685,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12685-IfZqKrKbkb1p.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4603.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1072,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1072-3HZC9uQacKht.jpg,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
99083,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx99083-67K85boXp11g.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12727,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12727.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97909,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/97909-vCP8FwyqKayB.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14685,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14685.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
271,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/271.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20804,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20804.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/748.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8731,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8731.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3039,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3039.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21340,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21340-0fOhJK8Qynmy.jpg,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
182141,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx182141-PJc3nTICTEOM.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3769,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3769-yLwf48HOzJq9.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87517,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx87517-xktTn25rZrRZ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14995,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14995.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
208831,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b208831-Z6AX7YSYCaHf.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151679,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx151679-aslz4Mr7FD8Q.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
115189,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx115189-D3BFTWzc5lfM.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1688-Udeb9mYUUDl2.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
127536,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127536-349uMg2aOwOL.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123903,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b123903-cJ6u0i5u44EL.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
