ID,Title,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller,SeriesGroup
21054,雨色ココア,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21054-aNyrL0zvWgyK.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21054
21055,ケイオスドラゴン 赤竜戦役,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21055-n18s5xL1u0ZY.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,series_21055
21056,攻殻機動隊ARISE ALTERNATIVE ARCHITECTURE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21056-Lv2scuQyXusc.png,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,series_467
21057,攻殻機動隊 新劇場版,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21057-qiJBybrqTUnq.png,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,series_467
21058,赤髪の白雪姫,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21058-GRqasG1xk3bD.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_21058
21059,だんちがい,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21059-hiwZMOWm2khS.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21059
21064,トリニティセブン 七つの大罪と七魔道士,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21064-HchJJfkPjq1P.jpg,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_20631
21065,にゅるにゅる!!KAKUSENくん2期,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21065-Ix0t1eGCKIdK.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_19305
21066,櫻子さんの足下には死体が埋まっている,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21066-Ig1S91rSojWi.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_21066
21068,デュラララ!!×２ 承 私の心は鍋模様,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21068-FtMxCJjPN0BL.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6746
21069,アキの奏で,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21069-e4f5ya6HS1Wf.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_21069
21070,ハッピーカムカム,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21070-cJJKAoeP0BOZ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,series_21070
21071,音楽少女,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21071-MKndcKkp4xpa.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_21071
21072,クミとチューリップ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21072-lkgk3ZCHmQe1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_21072
21075,ビッグオーダー OAD,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21075-iSBxHiiJ9p5l.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21075
21076,ふた部！！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21076-5IHULTvLumja.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21062
21077,甘城ブリリアントパーク 「のんびりしている暇がない!」,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21077-5szwKUejLNea.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20602
21078,青春×機関銃,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21078-VJItqWm5y0UU.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_21078
21079,高宮なすのです！〜てーきゅうスピンオフ〜,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21079-zE0EM3nZOD0Y.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_15125
21082,いいなり! 催眠彼女,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21082-fhArOwoRjSld.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21082
21085,ダイヤのA～Second Season～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21085-qqkUxpMgtFDW.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_18689
21086,VENUS PROJECT －CLIMAX－,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21086-cpTiZ8k98K0i.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_21086
21087,ワンパンマン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21087-B5DHjqZ3kW4b.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_21087
21088,ゆるゆり さん☆はい！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21088-T5qFaSe9ohRK.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_10495
21091,Free!-Eternal Summer- 禁断のオールハード！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21091-k2SQybroJSeW.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_18507
21092,落第騎士の英雄譚（キャバルリィ）,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21092-1NML6TdngmBq.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_21092
21093,モンスター娘のいる日常,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21093-fVFDznAnJZmL.png,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_21093
21094,アイドルマスターシンデレラガールズ 2nd SEASON,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21094-owXSBdtxaVvW.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_1694
21095,かいけつゾロリ　うちゅうの勇者たち,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21095-7MO5wP1ieG6S.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21095
21097,あなたをずっとあいしてる,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21097-5TErFFZDjFC2.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_9204
21098,ストライク・ザ・ブラッド ヴァルキュリアの王国編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21098-XZzuZzKVnnLN.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_18277
21103,ハイスクールD×D NEW OVA おっぱい、包みます！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21103-iVibYXQ4Z4UF.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_11617
21104,七つの大罪 OAD,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21104-uG9LZiOYJST2.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20789
21105,イケナイコト THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21105-VjjffpIeSlSL.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21105
21106,のせわすれ ～女教師中善寺綾乃の淫鬱なこれから～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21106-VakGfsE3HILf.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21106
21107,"Wake Up, Girls！ Beyond the Bottom",https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21107-m9brp8HPYV4f.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_19023
21108,わかば＊ガール,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21108-r7PSLxC9jil8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21108
21110,新妹魔王の契約者 BURST,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21110-TxTB92HIRfMv.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_20678
21112,クラスルーム☆クライシス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21112-QHUvpp3hQTqZ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,series_21112
21113,ミス・モノクローム -The Animation- 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21113-V1X6Q2ojuNEF.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_20033
21114,弱虫ペダル (劇場版),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21114-QQ8N1KbQrSQ6.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_18177
21115,アクエリオンロゴス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21115-jkOCEIYlWRCQ.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,series_478
21116,ヴァルキリードライヴ マーメイド,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21116-wvQsXTMU3QDg.png,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,series_21116
21118,スタミュ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21118-foApkR3Z6LDj.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_21118
21119,創勢のアクエリオンEVOL,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21119-5URAzjGgjSBA.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,series_478
21120,ハイキュー!! 終わりと始まり,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21120-x1TAu6HfHnyr.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_20464
21122,長門有希ちゃんの消失「終われない夏休み」,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21122-S0zCWEDHbdyU.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_849
21128,ノラガミ ARAGOTO,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21128-eQgH3TG4nngo.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_20447
21129,閃乱カグラ ESTIVAL VERSUS -水着だらけの前夜祭,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21129-0wokSF6mHpaT.png,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_15119
21131,学戦都市アスタリスク,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21131-sh1HBXuF6qHH.jpg,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,series_21131
21132,東京喰種トーキョーグール [JACK],https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21132-nY3Ifx1GYQ6f.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,series_20605
21134,ジュエルペット マジカルチェンジ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21134-5UjvL6OWAnK9.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,series_2489
21135,たまゆら～卒業写真～　第2部 響-ひびき-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21135-RIuytYqzMDfK.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_9055
21136,てーきゅう5,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21136-BO2Mz2LPE6ga.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_15125
21137,プリキュアオールスターズ 春のカーニバル♪,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21137-Bv6GriiJk9ka.jpg,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,series_603
21138,暁のヨナ OVA,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21138-zM8UHMGNp1tR.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_20770
21139,ふた部! MIX ~ふたなりワールド~,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21139-0Qv9f6wwNonN.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21062
21140,台風のノルダ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21140-1wA96wXb8VXp.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_21140
21143,悦楽の胤 THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21143-7WuB7twpAVVN.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21143
21144,3PingLovers!☆一夫二妻の世界へようこそ♪ THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21144-tl9BRZtzIej6.jpg,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,series_21144
21145,アラルガンド The Animation,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21145-oDbvFSuxjuAu.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_21145
21146,学園で時間よ止まれ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21146-uuvyrVWPHLuy.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21146
21147,厳格クールな先生がアヘボテオチ!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21147-AiTWGYeUb1fh.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21147
21148,炎の孕ませ乳(パイ)ドルマイ★スター学園Z THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21148-16prRZrJG35X.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21148
21149,純愛まにあっく,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21149-6c3iOTYSGXPn.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21149
21150,ケダモノたちの住む家で,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21150-eJQoUz3zmmfN.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21150
21151,異国なレトロ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21151-ADHMZ6BYEwfE.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_21151
21153,黒の教室,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21153-ee5nMvDJmNK5.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21153
21154,劇場版 シドニアの騎士,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21154-yYGNC8yFxM5l.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,series_19775
21156,不思議なソメラちゃん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21156-lZI7sRPdnbg7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21156
21157,フューチャーカード バディファイト100,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21157-WTwuOfFPV7ze.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_19067
21158,映画ハイ☆スピード！ -Free! Starting Days-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21158-nxTuJeAoN2GI.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_18507
21160,彼女がネコミミに着替えたら,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21160-mZWpz9c1K4Sg.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21160
21161,麻呂の患者はガテン系,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21161-MkZP5lkADLfz.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21161
21162,ももいろみるく,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21162-TUCrmmuCkZ0e.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21162
21164,豚の如き山賊に捕らわれて処女を奪われる巨乳姫騎士&女戦士 ~絶対チ●ポなんかに負けたりしない!!~ THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21164-hvhTnTgoLy6P.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21164
21166,少女教育,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21166-XhOKvOdMYncj.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21166
21167,ボクの弥生さん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21167-ib147IufaFB7.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21167
21168,なまイキ ~生粋荘へようこそ!~ THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21168-cFkOvepbgbdj.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_21168
21169,イエナイコト,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21169-bPjxs32OenCf.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21105
21175,ドラゴンボール超,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21175-EH06qlfF8TnB.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6033
21176,ヴィクトリアメイド マリアの奉仕,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21176-TrjtsY4UqtKH.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21176
21179,枕男子(まくらのだんし）,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21179-uWKorqRLO9YX.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_21179
21181,ヒーローカンパニー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21181-wmUSx5k8tqsu.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21181
21182,ハッカドール THE あにめーしょん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21182-C6UGCr3h53nz.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21182
21183,カレバカ～吾輩ノ彼ハ馬鹿でR～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21183-qMGNvA1nHidq.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_21183
21185,オバケのどくろう,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21185-VKl9bJb4eQSJ.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21185
21186,神様はじめました ～過去編～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21186-v6A5xZwvomDK.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,series_14713
21187,ヤング ブラック・ジャック,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21187-qpdxAWEZcXe2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_919
21189,乱歩奇譚 Game of Laplace,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21189-ENdHxDI7278o.jpg,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,series_21189
21190,すべてがFになる THE PERFECT INSIDER,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21190-CcEb1nZfY729.jpg,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,series_21190
21192,ビキニ・ウォリアーズ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21192-ruq1rScmb9fv.jpg,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21192
21194,弱虫ペダル Re:ROAD,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21194-CQsEZJJOUeDk.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_18177
21200,怪獣酒場カンパーイ！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21200-52PPcOrrcNKk.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_21200
21203,シティーハンターのプロポーズ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21203-BBvDwPavxOGt.jpg,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_21203
21204,ワカコ酒,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21204-I5vZUdjgBp03.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21204
21205,洲崎西 THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21205-3NLbbrp7IKJy.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21205
21207,アイカツ！ミュージックアワード みんなで賞をもらっちゃいまSHOW！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21207-Q3EKwxpEgzZO.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_15061
21208,ヤンキー君な山田くんとメガネちゃんと魔女,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21208-RFzZVj5EcbPZ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_20359
21209,新妹魔王の契約者〈テスタメント〉ロリエロサキュバス万理亜のキャラコメンタリー付き秘蔵映像,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21209-hAw5qD7j7z7g.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20678
21210,キュートランスフォーマー さらなる人気者への道,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21210-GtgZO73cflV2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_20974
21212,亜人 -衝動-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21212-qtt0FLVsS8wZ.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,series_21212
21214,ゆるゆり　なちゅやちゅみ！＋,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21214-nKcMytzKkOUU.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_10495
21218,うたわれるもの 偽りの仮面,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21218-GdneVnAwDQHy.png,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_856
21220,BORUTO -NARUTO THE MOVIE-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21220-3cWAUtR1Ih5h.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20
21222,漫喫ハプニング,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21222-GxhbPz7klIFw.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21222
21223,暗闇三太,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21223-wl0B0KxJwzib.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,series_21223
21224,こわぼん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21224-eQoxsSrPZEA2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,series_21224
21225,影鰐 -KAGEWANI-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21225-5tYcq03RU6RL.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,series_21225
21228,いとしのムーコ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21228-MjCN5xVPgigR.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21226
21229,新あたしンち,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21229-aFebrHVld0zs.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_3006
21230,ONE PIECE エピソードオブサボ ~3兄弟の絆 奇跡の再会と受け継がれる意志~,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21230-rfoUZud1Jn0L.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21230
21231,サイボーグ009VSデビルマン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21231-gkpwtjqJGxTo.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_21231
21232,北斗の拳 イチゴ味,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21232-SFblUj9pJJfe.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_10177
21235,黒子のバスケ ~最高のプレゼントです~,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21235-XTGPhgyRVlY4.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_11771
21237,かみさまみならい ヒミツのここたま,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b21237-KM5XjpCA9w8W.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21237
21240,あねよめカルテット,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21240-Sqyin6RClcBb.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_21240
21243,小森さんは断れない!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21243-2MVJbNklJsKC.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21243
21244,ハイキュー!! 勝者と敗者,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21244-xvjWi4fV0qkw.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_20464
21246,温泉幼精ハコネちゃん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21246-yTJbgjNYSTF8.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,series_21246
21247,新妹魔王の契約者 東城刃更のハードスウィートな日常,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21247-rLeBLBb78aUQ.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_20678
21249,コンクリート・レボルティオ～超人幻想～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21249-CoKfTRixRUis.jpg,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,series_21249
